start_time,end_time,timespan,kind_of_data,range_of_data,attribute,all_data,training_data,test_data,accuracy,confusion_matrix,score_report
2021-10-10 15:29:48.376941,2021-10-10 15:30:00.334817,30m,"neg_count, neu_count, pos_count + end_price, trend",5,25,10137,8688,1449,0.6438923395445134,"[[356  69  48]
 [127 194 182]
 [ 18  72 383]]","{'neg': {'precision': 0.7105788423153693, 'recall': 0.7526427061310782, 'f1-score': 0.731006160164271, 'support': 473}, 'neu': {'precision': 0.5791044776119403, 'recall': 0.3856858846918489, 'f1-score': 0.46300715990453456, 'support': 503}, 'pos': {'precision': 0.6247960848287113, 'recall': 0.8097251585623678, 'f1-score': 0.705340699815838, 'support': 473}, 'accuracy': 0.6438923395445134, 'macro avg': {'precision': 0.6381598015853404, 'recall': 0.6493512497950983, 'f1-score': 0.6331180066282146, 'support': 1449}, 'weighted avg': {'precision': 0.6369371240703631, 'recall': 0.6438923395445134, 'f1-score': 0.6295960429279313, 'support': 1449}}"
2021-10-10 15:30:00.383818,2021-10-10 15:30:45.044873,15m,"neg_count, neu_count, pos_count + end_price, trend",5,25,20292,17393,2899,0.6654018627112798,"[[795  61  56]
 [380 295 381]
 [ 35  57 839]]","{'neg': {'precision': 0.6570247933884298, 'recall': 0.8717105263157895, 'f1-score': 0.7492931196983977, 'support': 912}, 'neu': {'precision': 0.7142857142857143, 'recall': 0.2793560606060606, 'f1-score': 0.4016337644656229, 'support': 1056}, 'pos': {'precision': 0.6575235109717869, 'recall': 0.9011815252416756, 'f1-score': 0.7603081105573176, 'support': 931}, 'accuracy': 0.6654018627112798, 'macro avg': {'precision': 0.6762780062153103, 'recall': 0.6840827040545086, 'f1-score': 0.6370783315737794, 'support': 2899}, 'weighted avg': {'precision': 0.678043019858812, 'recall': 0.6654018627112798, 'f1-score': 0.6261909042323213, 'support': 2899}}"
2021-10-10 15:30:45.097899,2021-10-10 15:40:18.613605,5m,"neg_count, neu_count, pos_count + end_price, trend",5,25,60916,52213,8703,0.6548316672411812,"[[2509  160  159]
 [1191  689 1169]
 [ 137  188 2501]]","{'neg': {'precision': 0.6538962731300495, 'recall': 0.8871994342291372, 'f1-score': 0.7528882220555138, 'support': 2828}, 'neu': {'precision': 0.6644165863066538, 'recall': 0.2259757297474582, 'f1-score': 0.33724914341654433, 'support': 3049}, 'pos': {'precision': 0.6531731522590755, 'recall': 0.8849964614295824, 'f1-score': 0.7516153268219383, 'support': 2826}, 'accuracy': 0.6548316672411812, 'macro avg': {'precision': 0.6571620038985929, 'recall': 0.666057208468726, 'f1-score': 0.6139175640979988, 'support': 8703}, 'weighted avg': {'precision': 0.6573471401062754, 'recall': 0.6548316672411812, 'f1-score': 0.6068603290645563, 'support': 8703}}"
2021-10-10 15:40:18.676112,2021-10-10 15:40:18.707356,1d,"neg_count, neu_count, pos_count + end_price, trend",6,30,206,176,30,0.4,"[[4 2 2]
 [6 4 1]
 [1 6 4]]","{'neg': {'precision': 0.36363636363636365, 'recall': 0.5, 'f1-score': 0.4210526315789474, 'support': 8}, 'neu': {'precision': 0.3333333333333333, 'recall': 0.36363636363636365, 'f1-score': 0.34782608695652173, 'support': 11}, 'pos': {'precision': 0.5714285714285714, 'recall': 0.36363636363636365, 'f1-score': 0.4444444444444444, 'support': 11}, 'accuracy': 0.4, 'macro avg': {'precision': 0.4227994227994228, 'recall': 0.4090909090909091, 'f1-score': 0.40444105432663785, 'support': 30}, 'weighted avg': {'precision': 0.42871572871572877, 'recall': 0.4, 'f1-score': 0.4027798966014069, 'support': 30}}"
2021-10-10 15:40:18.754238,2021-10-10 15:40:18.817855,12h,"neg_count, neu_count, pos_count + end_price, trend",6,30,418,358,60,0.3,"[[ 5  8  3]
 [ 7  7  5]
 [ 7 12  6]]","{'neg': {'precision': 0.2631578947368421, 'recall': 0.3125, 'f1-score': 0.2857142857142857, 'support': 16}, 'neu': {'precision': 0.25925925925925924, 'recall': 0.3684210526315789, 'f1-score': 0.30434782608695654, 'support': 19}, 'pos': {'precision': 0.42857142857142855, 'recall': 0.24, 'f1-score': 0.30769230769230765, 'support': 25}, 'accuracy': 0.3, 'macro avg': {'precision': 0.3169961941891766, 'recall': 0.30697368421052634, 'f1-score': 0.2992514731645166, 'support': 60}, 'weighted avg': {'precision': 0.33084563260001854, 'recall': 0.3, 'f1-score': 0.30077241598980725, 'support': 60}}"
2021-10-10 15:40:18.855510,2021-10-10 15:40:19.054377,4h,"neg_count, neu_count, pos_count + end_price, trend",6,30,1266,1085,181,0.5248618784530387,"[[24 20  5]
 [10 43 16]
 [ 7 28 28]]","{'neg': {'precision': 0.5853658536585366, 'recall': 0.4897959183673469, 'f1-score': 0.5333333333333333, 'support': 49}, 'neu': {'precision': 0.4725274725274725, 'recall': 0.6231884057971014, 'f1-score': 0.5375, 'support': 69}, 'pos': {'precision': 0.5714285714285714, 'recall': 0.4444444444444444, 'f1-score': 0.5, 'support': 63}, 'accuracy': 0.5248618784530387, 'macro avg': {'precision': 0.5431072992048601, 'recall': 0.5191429228696309, 'f1-score': 0.5236111111111111, 'support': 181}, 'weighted avg': {'precision': 0.5374990189705188, 'recall': 0.5248618784530387, 'f1-score': 0.5233195211786372, 'support': 181}}"
2021-10-10 15:40:19.085638,2021-10-10 15:40:21.914701,1h,"neg_count, neu_count, pos_count + end_price, trend",6,30,5055,4332,723,0.6002766251728907,"[[133  67  22]
 [ 59 139  78]
 [ 21  42 162]]","{'neg': {'precision': 0.6244131455399061, 'recall': 0.5990990990990991, 'f1-score': 0.6114942528735633, 'support': 222}, 'neu': {'precision': 0.5604838709677419, 'recall': 0.5036231884057971, 'f1-score': 0.5305343511450382, 'support': 276}, 'pos': {'precision': 0.6183206106870229, 'recall': 0.72, 'f1-score': 0.6652977412731006, 'support': 225}, 'accuracy': 0.6002766251728907, 'macro avg': {'precision': 0.6010725423982236, 'recall': 0.6075740958349655, 'f1-score': 0.602442115097234, 'support': 723}, 'weighted avg': {'precision': 0.5981125921183071, 'recall': 0.6002766251728907, 'f1-score': 0.59733222246253, 'support': 723}}"
2021-10-10 15:40:21.961590,2021-10-10 15:40:33.787645,30m,"neg_count, neu_count, pos_count + end_price, trend",6,30,10132,8684,1448,0.625,"[[344  59  55]
 [165 183 178]
 [ 29  57 378]]","{'neg': {'precision': 0.6394052044609665, 'recall': 0.7510917030567685, 'f1-score': 0.6907630522088353, 'support': 458}, 'neu': {'precision': 0.6120401337792643, 'recall': 0.34790874524714827, 'f1-score': 0.44363636363636355, 'support': 526}, 'pos': {'precision': 0.618657937806874, 'recall': 0.8146551724137931, 'f1-score': 0.7032558139534884, 'support': 464}, 'accuracy': 0.625, 'macro avg': {'precision': 0.6233677586823683, 'recall': 0.6378852069059033, 'f1-score': 0.6125517432662291, 'support': 1448}, 'weighted avg': {'precision': 0.6228162825645063, 'recall': 0.625, 'f1-score': 0.6049950986593869, 'support': 1448}}"
2021-10-10 15:40:33.834529,2021-10-10 15:41:18.247642,15m,"neg_count, neu_count, pos_count + end_price, trend",6,30,20287,17388,2899,0.6395308727147292,"[[715 165  61]
 [292 407 329]
 [ 39 159 732]]","{'neg': {'precision': 0.6835564053537285, 'recall': 0.7598299681190224, 'f1-score': 0.7196779063915452, 'support': 941}, 'neu': {'precision': 0.5567715458276333, 'recall': 0.3959143968871595, 'f1-score': 0.4627629334849346, 'support': 1028}, 'pos': {'precision': 0.6524064171122995, 'recall': 0.7870967741935484, 'f1-score': 0.7134502923976609, 'support': 930}, 'accuracy': 0.6395308727147292, 'macro avg': {'precision': 0.6309114560978871, 'recall': 0.6476137130665768, 'f1-score': 0.6319637107580468, 'support': 2899}, 'weighted avg': {'precision': 0.628604930825493, 'recall': 0.6395308727147292, 'f1-score': 0.6265767428309008, 'support': 2899}}"
2021-10-10 15:41:18.294526,2021-10-10 15:51:20.859797,5m,"neg_count, neu_count, pos_count + end_price, trend",6,30,60911,52209,8702,0.6600781429556424,"[[2488  213  200]
 [1078  845 1056]
 [ 180  231 2411]]","{'neg': {'precision': 0.6641751201281367, 'recall': 0.8576352981730437, 'f1-score': 0.7486083947645554, 'support': 2901}, 'neu': {'precision': 0.6555469356089992, 'recall': 0.2836522322927157, 'f1-score': 0.3959700093720712, 'support': 2979}, 'pos': {'precision': 0.6574856831197163, 'recall': 0.8543586109142453, 'f1-score': 0.7431037139775003, 'support': 2822}, 'accuracy': 0.6600781429556424, 'macro avg': {'precision': 0.6590692462856174, 'recall': 0.6652153804600016, 'f1-score': 0.629227372704709, 'support': 8702}, 'weighted avg': {'precision': 0.6590520503832191, 'recall': 0.6600781429556424, 'f1-score': 0.6261027685561803, 'support': 8702}}"
2021-10-10 15:51:20.937921,2021-10-10 15:51:20.969168,1d,"neg_count, neu_count, pos_count + end_price, trend",7,35,205,175,30,0.2666666666666666,"[[3 3 5]
 [5 3 6]
 [0 3 2]]","{'neg': {'precision': 0.375, 'recall': 0.2727272727272727, 'f1-score': 0.3157894736842105, 'support': 11}, 'neu': {'precision': 0.3333333333333333, 'recall': 0.21428571428571427, 'f1-score': 0.2608695652173913, 'support': 14}, 'pos': {'precision': 0.15384615384615385, 'recall': 0.4, 'f1-score': 0.2222222222222222, 'support': 5}, 'accuracy': 0.26666666666666666, 'macro avg': {'precision': 0.28739316239316237, 'recall': 0.2956709956709957, 'f1-score': 0.26629375370794134, 'support': 30}, 'weighted avg': {'precision': 0.31869658119658123, 'recall': 0.26666666666666666, 'f1-score': 0.27456564115603016, 'support': 30}}"
2021-10-10 15:51:21.016045,2021-10-10 15:51:21.085849,12h,"neg_count, neu_count, pos_count + end_price, trend",7,35,417,357,60,0.4333333333333333,"[[ 8  3  0]
 [ 6 11  6]
 [ 7 12  7]]","{'neg': {'precision': 0.38095238095238093, 'recall': 0.7272727272727273, 'f1-score': 0.5, 'support': 11}, 'neu': {'precision': 0.4230769230769231, 'recall': 0.4782608695652174, 'f1-score': 0.44897959183673475, 'support': 23}, 'pos': {'precision': 0.5384615384615384, 'recall': 0.2692307692307692, 'f1-score': 0.3589743589743589, 'support': 26}, 'accuracy': 0.43333333333333335, 'macro avg': {'precision': 0.4474969474969475, 'recall': 0.49158812202290464, 'f1-score': 0.4359846502703646, 'support': 60}, 'weighted avg': {'precision': 0.4653540903540903, 'recall': 0.43333333333333335, 'f1-score': 0.4193310657596372, 'support': 60}}"
2021-10-10 15:51:21.120641,2021-10-10 15:51:21.335038,4h,"neg_count, neu_count, pos_count + end_price, trend",7,35,1265,1084,181,0.5469613259668509,"[[20 28 12]
 [ 7 48 13]
 [ 3 19 31]]","{'neg': {'precision': 0.6666666666666666, 'recall': 0.3333333333333333, 'f1-score': 0.4444444444444444, 'support': 60}, 'neu': {'precision': 0.5052631578947369, 'recall': 0.7058823529411765, 'f1-score': 0.588957055214724, 'support': 68}, 'pos': {'precision': 0.5535714285714286, 'recall': 0.5849056603773585, 'f1-score': 0.5688073394495413, 'support': 53}, 'accuracy': 0.5469613259668509, 'macro avg': {'precision': 0.5751670843776108, 'recall': 0.5413737822172894, 'f1-score': 0.5340696130362366, 'support': 181}, 'weighted avg': {'precision': 0.5729125991775018, 'recall': 0.5469613259668509, 'f1-score': 0.5351521293485834, 'support': 181}}"
2021-10-10 15:51:21.381914,2021-10-10 15:51:24.339190,1h,"neg_count, neu_count, pos_count + end_price, trend",7,35,5050,4328,722,0.5997229916897507,"[[134  66  27]
 [ 40 148  71]
 [ 18  67 151]]","{'neg': {'precision': 0.6979166666666666, 'recall': 0.5903083700440529, 'f1-score': 0.639618138424821, 'support': 227}, 'neu': {'precision': 0.5266903914590747, 'recall': 0.5714285714285714, 'f1-score': 0.5481481481481482, 'support': 259}, 'pos': {'precision': 0.606425702811245, 'recall': 0.6398305084745762, 'f1-score': 0.622680412371134, 'support': 236}, 'accuracy': 0.5997229916897507, 'macro avg': {'precision': 0.6103442536456621, 'recall': 0.6005224833157334, 'f1-score': 0.6034822329813677, 'support': 722}, 'weighted avg': {'precision': 0.6065877570425035, 'recall': 0.5997229916897507, 'f1-score': 0.6012690652526209, 'support': 722}}"
2021-10-10 15:51:24.386059,2021-10-10 15:51:36.939191,30m,"neg_count, neu_count, pos_count + end_price, trend",7,35,10127,8680,1447,0.5943331029716655,"[[295 112  57]
 [129 225 161]
 [ 25 103 340]]","{'neg': {'precision': 0.6570155902004454, 'recall': 0.6357758620689655, 'f1-score': 0.646221248630887, 'support': 464}, 'neu': {'precision': 0.5113636363636364, 'recall': 0.4368932038834951, 'f1-score': 0.4712041884816754, 'support': 515}, 'pos': {'precision': 0.6093189964157706, 'recall': 0.7264957264957265, 'f1-score': 0.6627680311890838, 'support': 468}, 'accuracy': 0.5943331029716655, 'macro avg': {'precision': 0.5925660743266175, 'recall': 0.5997215974827291, 'f1-score': 0.5933978227672154, 'support': 1447}, 'weighted avg': {'precision': 0.5897503779563649, 'recall': 0.5943331029716655, 'f1-score': 0.589282830013328, 'support': 1447}}"
2021-10-10 15:51:37.001695,2021-10-10 15:52:25.654920,15m,"neg_count, neu_count, pos_count + end_price, trend",7,35,20282,17384,2898,0.6176673567977916,"[[666 186  77]
 [295 439 337]
 [ 48 165 685]]","{'neg': {'precision': 0.6600594648166501, 'recall': 0.7168998923573735, 'f1-score': 0.6873065015479877, 'support': 929}, 'neu': {'precision': 0.5556962025316455, 'recall': 0.4098972922502334, 'f1-score': 0.47178936055883935, 'support': 1071}, 'pos': {'precision': 0.6232939035486806, 'recall': 0.7628062360801782, 'f1-score': 0.686029043565348, 'support': 898}, 'accuracy': 0.6176673567977916, 'macro avg': {'precision': 0.6130165236323254, 'recall': 0.6298678068959284, 'f1-score': 0.6150416352240583, 'support': 2898}, 'weighted avg': {'precision': 0.6100979299906057, 'recall': 0.6176673567977916, 'f1-score': 0.6072630180187302, 'support': 2898}}"
2021-10-10 15:52:25.701799,2021-10-10 16:04:25.446642,5m,"neg_count, neu_count, pos_count + end_price, trend",7,35,60906,52205,8701,0.6431444661533157,"[[2295  295  177]
 [1155  928 1015]
 [ 193  270 2373]]","{'neg': {'precision': 0.6299752950864672, 'recall': 0.8294181423924828, 'f1-score': 0.7160686427457099, 'support': 2767}, 'neu': {'precision': 0.6215673141326189, 'recall': 0.29954809554551326, 'f1-score': 0.40426922239163576, 'support': 3098}, 'pos': {'precision': 0.6656381486676017, 'recall': 0.8367418899858956, 'f1-score': 0.7414466489610999, 'support': 2836}, 'accuracy': 0.6431444661533157, 'macro avg': {'precision': 0.6390602526288959, 'recall': 0.6552360426412972, 'f1-score': 0.6205948380328152, 'support': 8701}, 'weighted avg': {'precision': 0.6386055591665816, 'recall': 0.6431444661533157, 'f1-score': 0.6133238342604697, 'support': 8701}}"
2021-10-10 16:04:25.509184,2021-10-10 16:04:25.556054,1d,"neg_count, neu_count, pos_count + end_price, trend",8,40,204,174,30,0.3,"[[ 1 10  3]
 [ 0  5  1]
 [ 1  6  3]]","{'neg': {'precision': 0.5, 'recall': 0.07142857142857142, 'f1-score': 0.125, 'support': 14}, 'neu': {'precision': 0.23809523809523808, 'recall': 0.8333333333333334, 'f1-score': 0.37037037037037035, 'support': 6}, 'pos': {'precision': 0.42857142857142855, 'recall': 0.3, 'f1-score': 0.3529411764705882, 'support': 10}, 'accuracy': 0.3, 'macro avg': {'precision': 0.3888888888888889, 'recall': 0.40158730158730155, 'f1-score': 0.28277051561365285, 'support': 30}, 'weighted avg': {'precision': 0.42380952380952386, 'recall': 0.3, 'f1-score': 0.2500544662309368, 'support': 30}}"
2021-10-10 16:04:25.602933,2021-10-10 16:04:25.670710,12h,"neg_count, neu_count, pos_count + end_price, trend",8,40,416,356,60,0.4,"[[ 4 12  4]
 [ 3 11  7]
 [ 1  9  9]]","{'neg': {'precision': 0.5, 'recall': 0.2, 'f1-score': 0.28571428571428575, 'support': 20}, 'neu': {'precision': 0.34375, 'recall': 0.5238095238095238, 'f1-score': 0.4150943396226415, 'support': 21}, 'pos': {'precision': 0.45, 'recall': 0.47368421052631576, 'f1-score': 0.46153846153846156, 'support': 19}, 'accuracy': 0.4, 'macro avg': {'precision': 0.43124999999999997, 'recall': 0.39916457811194656, 'f1-score': 0.3874490289584629, 'support': 60}, 'weighted avg': {'precision': 0.4294791666666667, 'recall': 0.4, 'f1-score': 0.3866749602598659, 'support': 60}}"
2021-10-10 16:04:25.706480,2021-10-10 16:04:25.919548,4h,"neg_count, neu_count, pos_count + end_price, trend",8,40,1264,1083,181,0.43646408839779,"[[19 23  8]
 [10 35 21]
 [ 5 35 25]]","{'neg': {'precision': 0.5588235294117647, 'recall': 0.38, 'f1-score': 0.4523809523809524, 'support': 50}, 'neu': {'precision': 0.3763440860215054, 'recall': 0.5303030303030303, 'f1-score': 0.44025157232704404, 'support': 66}, 'pos': {'precision': 0.46296296296296297, 'recall': 0.38461538461538464, 'f1-score': 0.4201680672268908, 'support': 65}, 'accuracy': 0.43646408839779005, 'macro avg': {'precision': 0.46604352613207767, 'recall': 0.43163947163947164, 'f1-score': 0.4376001973116291, 'support': 181}, 'weighted avg': {'precision': 0.45785899856685186, 'recall': 0.43646408839779005, 'f1-score': 0.43638992133911836, 'support': 181}}"
2021-10-10 16:04:25.966425,2021-10-10 16:04:28.918162,1h,"neg_count, neu_count, pos_count + end_price, trend",8,40,5045,4324,721,0.5436893203883495,"[[111  83  36]
 [ 37 153  88]
 [ 20  65 128]]","{'neg': {'precision': 0.6607142857142857, 'recall': 0.4826086956521739, 'f1-score': 0.5577889447236181, 'support': 230}, 'neu': {'precision': 0.5083056478405316, 'recall': 0.5503597122302158, 'f1-score': 0.5284974093264249, 'support': 278}, 'pos': {'precision': 0.5079365079365079, 'recall': 0.6009389671361502, 'f1-score': 0.5505376344086022, 'support': 213}, 'accuracy': 0.5436893203883495, 'macro avg': {'precision': 0.5589854804971084, 'recall': 0.5446357916728467, 'f1-score': 0.5456079961528817, 'support': 721}, 'weighted avg': {'precision': 0.5568151622807624, 'recall': 0.5436893203883495, 'f1-score': 0.5443526396785167, 'support': 721}}"
2021-10-10 16:04:28.965039,2021-10-10 16:04:41.246307,30m,"neg_count, neu_count, pos_count + end_price, trend",8,40,10122,8676,1446,0.5961272475795297,"[[281 116  59]
 [107 250 149]
 [ 28 125 331]]","{'neg': {'precision': 0.6754807692307693, 'recall': 0.6162280701754386, 'f1-score': 0.6444954128440367, 'support': 456}, 'neu': {'precision': 0.5091649694501018, 'recall': 0.49407114624505927, 'f1-score': 0.5015045135406219, 'support': 506}, 'pos': {'precision': 0.614100185528757, 'recall': 0.6838842975206612, 'f1-score': 0.6471163245356794, 'support': 484}, 'accuracy': 0.5961272475795297, 'macro avg': {'precision': 0.5995819747365427, 'recall': 0.5980611713137197, 'f1-score': 0.5977054169734459, 'support': 1446}, 'weighted avg': {'precision': 0.5967366494515218, 'recall': 0.5961272475795297, 'f1-score': 0.5953357490896987, 'support': 1446}}"
2021-10-10 16:04:41.293191,2021-10-10 16:05:30.785477,15m,"neg_count, neu_count, pos_count + end_price, trend",8,40,20277,17380,2897,0.6071798412150501,"[[599 210  94]
 [254 495 294]
 [ 56 230 665]]","{'neg': {'precision': 0.658965896589659, 'recall': 0.6633444075304541, 'f1-score': 0.6611479028697572, 'support': 903}, 'neu': {'precision': 0.5294117647058824, 'recall': 0.47459252157238735, 'f1-score': 0.5005055611729019, 'support': 1043}, 'pos': {'precision': 0.6315289648622981, 'recall': 0.6992639327024185, 'f1-score': 0.6636726546906188, 'support': 951}, 'accuracy': 0.6071798412150501, 'macro avg': {'precision': 0.6066355420526132, 'recall': 0.6124002872684199, 'f1-score': 0.6084420395777593, 'support': 2897}, 'weighted avg': {'precision': 0.6033160927831352, 'recall': 0.6071798412150501, 'f1-score': 0.6041410256146033, 'support': 2897}}"
